#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 09 20 12 50 999  4.8  5.8  1.20 10.00  6.31 999 1019.2  18.0  18.5 999.0 99.0 99.00
2011 09 20 13 50 999  6.4  7.7  1.12  9.09  6.19 999 1019.0  18.4  18.6 999.0 99.0 99.00
2011 09 20 14 50 999  6.9  7.9  1.04  9.09  5.71 999 1019.1  18.6  18.6 999.0 99.0 99.00
2011 09 20 15 50 999  7.2  8.6  1.07  8.33  5.65 999 1018.9  18.3  18.6 999.0 99.0 99.00
2011 09 20 16 50 999  7.1  8.6  1.12  9.09  5.47 999 1019.3  18.5  18.6 999.0 99.0 99.00
2011 09 20 17 50 999  6.4  7.4  1.17  8.33  5.52 999 1019.6  18.7  18.7 999.0 99.0 99.00
2011 09 20 18 50 999  7.6  9.4  1.08  9.09  5.30 999 1019.2  18.9  18.7 999.0 99.0 99.00
2011 09 20 19 50 999  7.4  9.0  1.18  9.09  5.17 999 1018.9  19.0  18.7 999.0 99.0 99.00
2011 09 20 20 50 999  8.0  9.6  1.17  9.09  5.55 999 1018.7  19.2  18.7 999.0 99.0 99.00
2011 09 20 21 50 999  8.3  9.6  1.26  9.09  5.52 999 1018.3  19.2  18.8 999.0 99.0 99.00
2011 09 20 22 50 999  8.1  9.9  1.43  9.09  5.84 999 1017.7  19.3  18.8 999.0 99.0 99.00
2011 09 20 23 50 999  8.1  9.8  1.50  9.09  6.14 999 1017.4  19.3  18.7 999.0 99.0 99.00
2011 09 21 00 50 999  8.1  9.8  1.68 10.00  6.11 999 1016.8  19.3  18.7 999.0 99.0 99.00
2011 09 21 01 50 999  7.8  9.2  1.84  9.09  6.41 999 1016.4  19.1  18.7 999.0 99.0 99.00
2011 09 21 02 50 999  8.1  9.3  2.05 10.00  6.62 999 1016.1  19.1  18.7 999.0 99.0 99.00
2011 09 21 03 50 999  8.1  9.5  2.30 10.00  6.97 999 1016.3  19.1  18.7 999.0 99.0 99.00
2011 09 21 04 50 999  8.7  9.9  2.15 10.81  6.87 999 1016.2  19.2  18.7 999.0 99.0 99.00
2011 09 21 05 50 999  8.8 10.2  2.35 10.00  7.09 999 1016.1  19.2  18.6 999.0 99.0 99.00
2011 09 21 06 50 999  9.0 10.7  2.60  9.09  7.35 999 1016.0  19.3  18.6 999.0 99.0 99.00
2011 09 21 07 50 999  9.4 10.8  2.90 17.39  7.66 999 1015.6  19.3  18.6 999.0 99.0 99.00
2011 09 21 08 50 999  9.5 11.2  3.35 17.39  8.61 999 1015.3  19.4  18.7 999.0 99.0 99.00
2011 09 21 09 50 999  9.6 11.5  3.70 17.39  9.21 999 1014.9  19.4  18.7 999.0 99.0 99.00
2011 09 21 10 50 999  9.8 11.6  4.06 17.39  9.54 999 1014.3  19.4  18.7 999.0 99.0 99.00
2011 09 21 11 50 999 10.1 12.5  4.73 14.81 10.10 999 1013.8  19.5  18.8 999.0 99.0 99.00
2011 09 21 12 50 999  9.4 11.3  4.52 16.00 10.05 999 1013.5  19.4  18.7 999.0 99.0 99.00
2011 09 21 13 50 999  9.7 11.4  3.95 14.81  9.42 999 1013.6  19.4  18.7 999.0 99.0 99.00
2011 09 21 14 50 999  9.6 11.5  4.27 16.00  9.94 999 1013.7  19.4  18.7 999.0 99.0 99.00
2011 09 21 15 50 999  9.4 11.1  4.20 16.00  9.70 999 1014.1  19.4  18.7 999.0 99.0 99.00
2011 09 21 16 50 999  9.3 11.0  4.28 16.00  9.43 999 1014.1  19.5  18.7 999.0 99.0 99.00
2011 09 21 17 50 999  9.5 11.4  4.06 16.00  9.18 999 1014.5  19.6  18.7 999.0 99.0 99.00
2011 09 21 18 50 999  9.9 12.1  4.18 16.00  9.36 999 1014.7  19.7  18.8 999.0 99.0 99.00
2011 09 21 19 50 999  9.5 12.0  4.01 16.00  9.29 999 1014.7  19.8  18.8 999.0 99.0 99.00
2011 09 21 20 50 999  9.3 11.1  4.13 16.00  8.99 999 1014.7  19.9  18.8 999.0 99.0 99.00
2011 09 21 21 50 999  9.9 11.5  4.39 14.81  9.47 999 1014.2  19.8  18.8 999.0 99.0 99.00
2011 09 21 22 50 999 11.0 12.7  3.96 14.81  8.98 999 1013.9  19.9  18.8 999.0 99.0 99.00
2011 09 21 23 50 999 10.1 12.2  3.87 14.81  8.62 999 1013.7  19.9  18.8 999.0 99.0 99.00
2011 09 22 00 50 999  9.7 11.9  4.04 14.81  8.60 999 1014.0  19.7  18.8 999.0 99.0 99.00
2011 09 22 01 50 999  7.6  8.9  3.79 16.00  8.75 999 1013.9  19.7  18.8 999.0 99.0 99.00
2011 09 22 02 50 999  7.7  9.2  4.40 14.81  9.73 999 1013.9  19.5  18.8 999.0 99.0 99.00
2011 09 22 03 50 999  8.0  9.3  4.25 16.00  9.86 999 1014.0  19.5  18.8 999.0 99.0 99.00
2011 09 22 04 50 999  7.2  8.6  3.96 16.00  9.66 999 1014.6  19.5  18.8 999.0 99.0 99.00
2011 09 22 05 50 999  6.1  7.1  3.98 14.81  9.94 999 1014.7  19.4  18.8 999.0 99.0 99.00
2011 09 22 06 50 999  6.1  7.5  3.63 14.81  9.79 999 1014.7  19.4  18.8 999.0 99.0 99.00
2011 09 22 07 50 999  7.1  8.3  3.76 12.90  9.73 999 1014.5  19.3  18.8 999.0 99.0 99.00
2011 09 22 08 50 999  7.7  9.3  3.58 14.81  9.48 999 1013.8  19.3  18.8 999.0 99.0 99.00
2011 09 22 09 50 999  8.2  9.8  3.60 14.81  9.45 999 1013.5  19.4  18.8 999.0 99.0 99.00
2011 09 22 10 50 999  8.4 10.1  3.61 13.79  8.95 999 1013.4  19.4  18.8 999.0 99.0 99.00
2011 09 22 11 50 999  9.3 11.7  3.60 13.79  9.08 999 1012.9  19.4  18.8 999.0 99.0 99.00
2011 09 22 12 50 999  9.9 11.6  3.34 11.43  8.55 999 1012.8  19.5  18.8 999.0 99.0 99.00
2011 09 22 13 50 999  9.3 12.1  3.35 13.79  8.43 999 1012.8  19.5  18.8 999.0 99.0 99.00
2011 09 22 14 50 999  8.8 10.1  3.69 12.12  8.63 999 1013.0  19.5  18.8 999.0 99.0 99.00
2011 09 22 15 50 999  9.4 11.8  3.57 12.90  8.85 999 1013.2  19.5  18.8 999.0 99.0 99.00
2011 09 22 16 50 999  9.8 11.9  3.30 12.12  8.24 999 1013.4  19.6  18.8 999.0 99.0 99.00
2011 09 22 17 50 999  9.5 11.6  3.03 12.90  7.78 999 1013.6  19.7  18.8 999.0 99.0 99.00
2011 09 22 18 50 999  9.9 11.6  2.95 12.90  7.81 999 1013.7  19.7  18.9 999.0 99.0 99.00
2011 09 22 19 50 999  9.9 12.0  3.25 12.90  8.21 999 1013.5  19.6  18.9 999.0 99.0 99.00
2011 09 22 20 50 999 10.7 12.9  3.07 12.90  7.67 999 1013.1  19.7  18.9 999.0 99.0 99.00
2011 09 22 21 50 999  9.5 12.0  2.87 12.90  7.43 999 1012.6  19.9  18.9 999.0 99.0 99.00
2011 09 22 22 50 999 10.4 12.7  3.23 11.43  7.65 999 1012.4  20.0  18.9 999.0 99.0 99.00
2011 09 22 23 50 999 10.8 12.7  2.96 12.90  7.36 999 1012.0  20.0  18.9 999.0 99.0 99.00
2011 09 23 00 50 999 11.4 14.3  2.85 11.43  7.15 999 1011.6  20.0  18.9 999.0 99.0 99.00
2011 09 23 01 50 999 12.1 14.2  2.94 13.79  7.02 999 1011.2  20.0  18.9 999.0 99.0 99.00
2011 09 23 02 50 999 11.6 13.9  3.12 12.90  7.29 999 1011.4  20.0  18.9 999.0 99.0 99.00
2011 09 23 03 50 999 12.4 14.4  2.85 12.90  6.56 999 1011.3  19.8  18.9 999.0 99.0 99.00
2011 09 23 04 50 999 11.7 13.7  2.82 12.90  6.78 999 1011.8  19.8  18.9 999.0 99.0 99.00
2011 09 23 05 50 999 12.4 15.7  3.07 12.12  6.85 999 1011.9  19.9  18.9 999.0 99.0 99.00
2011 09 23 06 50 999 12.8 15.2  2.94 10.00  6.49 999 1011.8  19.9  18.9 999.0 99.0 99.00
2011 09 23 07 50 999 12.3 14.6  3.16 12.12  6.81 999 1012.0  19.8  18.9 999.0 99.0 99.00
2011 09 23 08 50 999 12.0 14.7  3.27 12.12  7.05 999 1012.2  19.9  18.9 999.0 99.0 99.00
2011 09 23 09 50 999 11.9 14.1  3.30 12.12  6.81 999 1012.1  20.0  18.9 999.0 99.0 99.00
2011 09 23 10 50 999 12.3 14.8  3.34 10.81  6.81 999 1011.7  19.9  18.9 999.0 99.0 99.00
2011 09 23 11 50 999 11.2 13.6  3.17 10.81  6.89 999 1011.7  19.8  18.9 999.0 99.0 99.00
2011 09 23 12 50 999 11.6 13.3  3.10 11.43  6.81 999 1011.9  19.7  18.9 999.0 99.0 99.00
2011 09 23 13 50 999 10.9 12.7  3.07 10.81  6.94 999 1012.0  19.8  18.8 999.0 99.0 99.00
2011 09 23 14 50 999 10.3 12.4  3.25 11.43  7.10 999 1012.2  19.7  18.9 999.0 99.0 99.00
2011 09 23 15 50 999 11.6 13.3  3.51 11.43  7.67 999 1012.2  19.5  18.9 999.0 99.0 99.00
2011 09 23 16 50 999 10.9 12.8  3.90 11.43  8.11 999 1012.5  19.5  18.9 999.0 99.0 99.00
2011 09 23 17 50 999 11.2 14.0  3.43 12.12  7.70 999 1012.5  19.5  18.9 999.0 99.0 99.00
2011 09 23 18 50 999 11.8 14.4  3.70 12.90  8.00 999 1012.5  19.6  18.9 999.0 99.0 99.00
2011 09 23 19 50 999 11.6 14.4  3.93 12.12  7.98 999 1012.2  19.6  18.9 999.0 99.0 99.00
2011 09 23 20 50 999 12.6 15.6  3.49 12.12  7.47 999 1011.6  19.4  18.9 999.0 99.0 99.00
2011 09 23 21 50 999 13.3 16.0  3.39 12.12  7.17 999 1010.7  19.6  18.9 999.0 99.0 99.00
2011 09 23 22 50 999 12.1 14.8  3.33 12.12  7.09 999 1010.1  19.7  18.9 999.0 99.0 99.00
2011 09 23 23 50 999 11.4 13.3  3.09 12.12  6.85 999 1009.8  19.6  18.9 999.0 99.0 99.00
2011 09 24 00 50 999 11.0 13.7  3.46 12.12  7.27 999 1009.1  19.5  18.9 999.0 99.0 99.00
2011 09 24 01 50 999 11.6 13.9  3.27 12.12  7.42 999 1008.9  19.6  18.9 999.0 99.0 99.00
2011 09 24 02 50 999 10.3 12.9  3.09 12.12  6.93 999 1008.5  19.5  18.9 999.0 99.0 99.00
2011 09 24 03 50 999 10.7 12.7  3.03 12.12  7.28 999 1008.0  19.4  18.8 999.0 99.0 99.00
2011 09 24 04 50 999 11.4 13.3  3.30 11.43  7.38 999 1008.0  19.4  18.8 999.0 99.0 99.00
2011 09 24 05 50 999 12.6 15.7  3.24 11.43  7.19 999 1006.8  19.3  18.8 999.0 99.0 99.00
2011 09 24 06 50 999 12.8 16.0  3.04 10.81  6.72 999 1006.3  19.3  18.7 999.0 99.0 99.00
2011 09 24 07 50 999 14.3 16.7  2.69 11.43  6.34 999 1005.1  19.3  18.8 999.0 99.0 99.00
2011 09 24 08 50 999 13.4 16.6  3.45 11.43  7.09 999 1004.8  19.3  18.8 999.0 99.0 99.00
2011 09 24 09 50 999 14.0 16.8  3.36 10.81  6.87 999 1003.8  19.3  18.8 999.0 99.0 99.00
2011 09 24 10 50 999 14.3 18.8  3.68 11.43  6.75 999 1002.6  19.3  18.7 999.0 99.0 99.00
2011 09 24 11 50 999 14.8 18.3  3.40  7.14  6.66 999 1001.6  19.3  18.7 999.0 99.0 99.00
2011 09 24 12 50 999 15.4 18.0  3.55  7.14  6.61 999 1000.7  19.3  18.7 999.0 99.0 99.00
2011 09 24 13 50 999 11.3 13.5 99.00 99.00 99.00 999  999.8  18.1  18.7 999.0 99.0 99.00
2011 09 24 14 50 999 14.8 17.6  3.49 11.43  6.74 999  999.9  17.7  18.7 999.0 99.0 99.00
2011 09 24 15 50 999 12.1 15.0  3.46  8.33  6.52 999 1000.3  17.4  18.7 999.0 99.0 99.00
2011 09 24 16 50 999 10.1 13.0  3.69 10.81  7.13 999 1000.6  17.6  18.6 999.0 99.0 99.00
2011 09 24 17 50 999 11.5 13.6  3.19  9.09  6.78 999 1000.9  18.2  18.6 999.0 99.0 99.00
2011 09 24 18 50 999 10.8 13.9  2.86 11.43  6.50 999 1000.5  18.3  18.7 999.0 99.0 99.00
2011 09 24 19 50 999 10.3 12.5  3.26  8.33  7.23 999 1000.1  18.2  18.7 999.0 99.0 99.00
2011 09 24 20 50 999 12.9 15.5  3.00  9.09  6.70 999  999.4  18.2  18.7 999.0 99.0 99.00
2011 09 24 21 50 999 13.1 15.5  3.14 10.00  6.80 999  999.2  18.4  18.7 999.0 99.0 99.00
2011 09 24 22 50 999 13.7 15.9  3.35 10.81  6.54 999  998.9  18.3  18.7 999.0 99.0 99.00
2011 09 24 23 50 999 13.3 17.1  3.42  6.67  6.47 999  998.6  17.1  18.7 999.0 99.0 99.00
2011 09 25 00 50 999 12.8 15.5  3.38  6.67  6.41 999  998.2  17.6  18.7 999.0 99.0 99.00
2011 09 25 01 50 999 13.7 16.4  3.29  8.33  6.52 999  997.8  17.6  18.7 999.0 99.0 99.00
2011 09 25 02 50 999 13.3 17.1  3.75  9.09  6.68 999  997.1  16.9  18.6 999.0 99.0 99.00
2011 09 25 03 50 999 15.5 19.1  4.11  9.09  6.80 999  994.3  16.7  18.6 999.0 99.0 99.00
2011 09 25 04 50 999 14.0 16.6  4.22  9.09  7.02 999  997.6  16.1  18.6 999.0 99.0 99.00
2011 09 25 05 50 999 14.7 18.0  4.29 10.00  7.42 999  999.8  16.6  18.6 999.0 99.0 99.00
2011 09 25 07 50 999 11.7 14.7  3.81  9.09  6.66 999 1004.1  15.8  18.5 999.0 99.0 99.00
2011 09 25 08 50 999 11.2 13.9  4.02 10.81  7.05 999 1005.6  15.7  18.4 999.0 99.0 99.00
2011 09 25 09 50 999 10.3 12.5  3.48 11.43  7.01 999 1006.6  16.2  18.4 999.0 99.0 99.00
2011 09 25 10 50 999 11.3 15.0  3.57  9.09  7.13 999 1007.5  16.2  18.4 999.0 99.0 99.00
2011 09 25 11 50 999  8.5 11.3  3.44 10.81  6.91 999 1008.6  15.8  18.4 999.0 99.0 99.00
2011 09 25 12 50 999  5.1  7.1  3.33 10.00  7.21 999 1009.4  15.2  18.4 999.0 99.0 99.00
2011 09 25 13 50 999  6.8  8.6  3.18  9.09  7.04 999 1009.8  14.7  18.4 999.0 99.0 99.00
2011 09 25 14 50 999  5.2  6.8  3.34 10.00  7.49 999 1010.5  15.4  18.4 999.0 99.0 99.00
2011 09 25 15 50 999  5.8  7.3  3.08 10.00  7.42 999 1011.1  15.8  18.4 999.0 99.0 99.00
2011 09 25 16 50 999  6.7  8.3  3.09  9.09  7.34 999 1011.4  16.4  18.4 999.0 99.0 99.00
2011 09 25 17 50 999  7.4  9.2  2.75  9.09  6.98 999 1011.7  16.6  18.4 999.0 99.0 99.00
2011 09 25 18 50 999  7.4  9.2  2.97  9.09  7.12 999 1011.9  16.8  18.4 999.0 99.0 99.00
2011 09 25 19 50 999  9.4 11.9  2.92  8.33  6.99 999 1011.8  17.2  18.4 999.0 99.0 99.00
2011 09 25 20 50 999 10.0 12.2  2.79  9.09  6.77 999 1011.5  17.3  18.4 999.0 99.0 99.00
2011 09 25 21 50 999 10.4 12.5  2.76  8.33  6.35 999 1010.9  17.4  18.4 999.0 99.0 99.00
2011 09 25 22 50 999 10.7 13.4  2.90  9.09  6.56 999 1010.6  17.4  18.4 999.0 99.0 99.00
2011 09 25 23 50 999 12.0 14.9  2.69  8.33  6.23 999 1009.9  17.7  18.5 999.0 99.0 99.00
2011 09 26 00 50 999 13.0 15.5  2.63 10.00  6.35 999 1009.0  17.9  18.5 999.0 99.0 99.00
2011 09 26 01 50 999 12.9 16.1  2.66  9.09  6.20 999 1007.9  18.0  18.5 999.0 99.0 99.00
2011 09 26 02 50 999 15.1 18.3  2.83  9.09  6.13 999 1006.8  17.7  18.5 999.0 99.0 99.00
2011 09 26 03 50 999 15.2 17.8  2.94  6.25  5.96 999 1006.1  17.0  18.4 999.0 99.0 99.00
2011 09 26 04 50 999 15.9 18.7  3.12  6.67  6.14 999 1005.2  17.0  18.4 999.0 99.0 99.00
2011 09 26 05 50 999 16.5 19.8  3.23  7.14  6.18 999 1004.0  17.3  18.4 999.0 99.0 99.00
2011 09 26 06 50 999 99.0 99.0  3.20  7.69  6.07 999 1003.2  18.1  18.3 999.0 99.0 99.00
2011 09 26 07 50 999 99.0 99.0  4.35  7.69  6.67 999 1002.9  18.5  18.2 999.0 99.0 99.00
2011 09 26 08 50 999 99.0 99.0  4.94  8.33  7.09 999 1002.5  19.2  18.2 999.0 99.0 99.00
2011 09 26 09 50 999 99.0 99.0  4.66  9.09  7.05 999 1002.8  18.5  18.2 999.0 99.0 99.00
2011 09 26 10 50 999 99.0 99.0  5.50 10.00  7.52 999 1002.2  18.9  18.1 999.0 99.0 99.00
2011 09 26 11 50 999 99.0 99.0  5.47 10.00  7.56 999 1001.7  19.4  18.1 999.0 99.0 99.00
2011 09 26 12 50 999 99.0 99.0  5.87 10.00  7.73 999 1001.9  19.1  18.0 999.0 99.0 99.00
2011 09 26 13 50 999 99.0 99.0  6.25 10.81  8.27 999 1002.3  19.0  18.0 999.0 99.0 99.00
2011 09 26 14 50 999 99.0 99.0  5.63 10.81  7.85 999 1004.3  16.8  18.0 999.0 99.0 99.00
2011 09 26 15 50 999 99.0 99.0  5.48 10.81  7.82 999 1005.1  17.3  18.0 999.0 99.0 99.00
2011 09 26 16 50 999 99.0 99.0  4.71 11.43  7.82 999 1005.6  18.2  18.0 999.0 99.0 99.00
2011 09 26 17 50 999 99.0 99.0  4.41 10.81  7.82 999 1006.7  18.6  18.0 999.0 99.0 99.00
2011 09 26 18 50 999 99.0 99.0  4.08 11.43  7.60 999 1007.8  18.6  17.9 999.0 99.0 99.00
2011 09 26 19 50 999 99.0 99.0  4.06 12.12  7.87 999 1009.0  18.2  17.9 999.0 99.0 99.00
2011 09 26 20 50 999 99.0 99.0  3.70 10.81  7.68 999 1009.9  18.0  17.9 999.0 99.0 99.00
2011 09 26 21 50 999 99.0 99.0  3.75 10.81  7.80 999 1010.4  18.0  17.9 999.0 99.0 99.00
2011 09 26 22 50 999 99.0 99.0  3.53 10.81  7.45 999 1010.7  18.0  17.9 999.0 99.0 99.00
2011 09 26 23 50 999 99.0 99.0  3.55 11.43  7.46 999 1011.2  18.0  17.9 999.0 99.0 99.00
2011 09 27 00 50 999 99.0 99.0  3.65 11.43  7.49 999 1011.7  18.0  17.9 999.0 99.0 99.00
2011 09 27 01 50 999 99.0 99.0  3.87 10.81  7.56 999 1012.4  17.9  17.9 999.0 99.0 99.00
2011 09 27 02 50 999 99.0 99.0  4.56 11.43  8.30 999 1013.1  17.2  17.9 999.0 99.0 99.00
2011 09 27 03 50 999 99.0 99.0  4.44 10.81  8.28 999 1013.8  17.4  17.9 999.0 99.0 99.00
2011 09 27 04 50 999 99.0 99.0  5.23 12.12  8.90 999 1014.7  17.4  17.9 999.0 99.0 99.00
2011 09 27 05 50 999 99.0 99.0  5.42 12.90  9.03 999 1015.3  17.3  17.9 999.0 99.0 99.00
2011 09 27 07 50 999 99.0 99.0  6.58 14.81 10.04 999 1016.4  17.1  17.8 999.0 99.0 99.00
2011 09 27 08 50 999 99.0 99.0  6.05 14.81  9.94 999 1017.1  16.7  17.8 999.0 99.0 99.00
2011 09 27 09 50 999 99.0 99.0  5.74 14.81  9.80 999 1017.6  16.9  17.8 999.0 99.0 99.00
2011 09 27 10 50 999 99.0 99.0  5.49 13.79  9.80 999 1018.1  16.8  17.8 999.0 99.0 99.00
2011 09 27 11 50 999 99.0 99.0  5.88 14.81 10.51 999 1018.8  16.7  17.8 999.0 99.0 99.00
2011 09 27 12 50 999 99.0 99.0  5.50 14.81 10.40 999 1019.2  16.6  17.7 999.0 99.0 99.00
2011 09 27 13 50 999 99.0 99.0  5.15 14.81  9.88 999 1020.0  16.5  17.7 999.0 99.0 99.00
2011 09 27 14 50 999 99.0 99.0  5.11 14.81 10.23 999 1020.9  16.6  17.6 999.0 99.0 99.00
2011 09 27 15 50 999 99.0 99.0  4.83 14.81  9.86 999 1021.7  16.7  17.6 999.0 99.0 99.00
2011 09 27 16 50 999 99.0 99.0  5.16 13.79 10.39 999 1022.5  16.7  17.6 999.0 99.0 99.00
2011 09 27 17 50 999 99.0 99.0  5.10 13.79  9.90 999 1023.4  16.7  17.7 999.0 99.0 99.00
2011 09 27 18 50 999 99.0 99.0  4.92 13.79  9.82 999 1024.0  16.8  17.7 999.0 99.0 99.00
2011 09 27 19 50 999 99.0 99.0  5.09 12.90  9.60 999 1024.2  16.8  17.7 999.0 99.0 99.00
2011 09 27 20 50 999 99.0 99.0  4.94 13.79  9.71 999 1024.8  16.9  17.8 999.0 99.0 99.00
2011 09 27 21 50 999 99.0 99.0  4.48 12.90  9.13 999 1024.9  16.8  17.8 999.0 99.0 99.00
2011 09 27 22 50 999 99.0 99.0  4.20 12.12  8.41 999 1025.4  16.8  17.8 999.0 99.0 99.00
2011 09 27 23 50 999 99.0 99.0 99.00 99.00 99.00 999 1025.5  16.8  17.7 999.0 99.0 99.00
2011 09 28 00 50 999 99.0 99.0  4.07 12.12  8.19 999 1025.8  16.8  17.7 999.0 99.0 99.00
2011 09 28 01 50 999 99.0 99.0  3.88 14.81  8.39 999 1026.2  16.8  17.8 999.0 99.0 99.00
2011 09 28 02 50 999 99.0 99.0  3.39 13.79  8.24 999 1025.9  16.4  17.8 999.0 99.0 99.00
2011 09 28 03 50 999 99.0 99.0  3.60 12.90  8.79 999 1026.7  16.4  17.8 999.0 99.0 99.00
2011 09 28 04 50 999 99.0 99.0  3.43 13.79  9.25 999 1027.3  16.4  17.7 999.0 99.0 99.00
2011 09 28 05 50 999 99.0 99.0  3.15 12.12  8.70 999 1027.4  16.3  17.8 999.0 99.0 99.00
2011 09 28 06 50 999 99.0 99.0  3.15 13.79  9.21 999 1027.0  16.1  17.8 999.0 99.0 99.00
2011 09 28 07 50 999 99.0 99.0  3.24 12.90  9.28 999 1027.3  16.1  17.8 999.0 99.0 99.00
2011 09 28 08 50 999 99.0 99.0  3.12 12.12  9.30 999 1027.1  16.1  17.7 999.0 99.0 99.00
2011 09 28 09 50 999 99.0 99.0  3.06 12.90  9.19 999 1026.6  16.1  17.7 999.0 99.0 99.00
2011 09 28 10 50 999 99.0 99.0  2.98 12.12  9.38 999 1026.6  16.1  17.6 999.0 99.0 99.00
2011 09 28 11 50 999 99.0 99.0  3.54 12.12  9.82 999 1026.4  16.0  17.5 999.0 99.0 99.00
2011 09 28 12 50 999 99.0 99.0  2.95 11.43  8.84 999 1026.0  16.1  17.6 999.0 99.0 99.00
2011 09 28 13 50 999 99.0 99.0  3.19 12.12  9.06 999 1026.0  16.0  17.6 999.0 99.0 99.00
2011 09 28 14 50 999 99.0 99.0  3.61 12.12  9.45 999 1025.9  16.1  17.6 999.0 99.0 99.00
2011 09 28 15 50 999 99.0 99.0  3.01 12.12  8.95 999 1025.5  16.4  17.6 999.0 99.0 99.00
2011 09 28 16 50 999 99.0 99.0  2.61 12.12  8.24 999 1025.2  16.6  17.6 999.0 99.0 99.00
2011 09 28 17 50 999 99.0 99.0  2.71 12.90  8.26 999 1025.0  16.7  17.6 999.0 99.0 99.00
2011 09 28 18 50 999 99.0 99.0  2.59 12.12  8.41 999 1024.6  16.8  17.7 999.0 99.0 99.00
2011 09 28 19 50 999 99.0 99.0  2.66 12.90  8.25 999 1024.1  16.7  17.8 999.0 99.0 99.00
2011 09 28 20 50 999 99.0 99.0  2.31 12.90  7.95 999 1023.3  16.7  17.9 999.0 99.0 99.00
2011 09 28 21 50 999 99.0 99.0  2.53 12.12  8.56 999 1022.5  16.7  18.0 999.0 99.0 99.00
2011 09 28 22 50 999 99.0 99.0  2.44 12.12  8.54 999 1021.6  16.7  18.0 999.0 99.0 99.00
2011 09 28 23 50 999 99.0 99.0  2.35 11.43  8.79 999 1020.7  16.8  18.0 999.0 99.0 99.00
2011 09 29 00 50 999 99.0 99.0  2.21 11.43  8.31 999 1019.7  16.8  18.0 999.0 99.0 99.00
2011 09 29 01 50 999 99.0 99.0  2.05 12.12  8.34 999 1019.1  16.7  18.0 999.0 99.0 99.00
2011 09 29 02 50 999 99.0 99.0  1.82 11.43  7.92 999 1018.8  16.7  17.8 999.0 99.0 99.00
2011 09 29 03 50 999 99.0 99.0  1.85 10.81  7.72 999 1018.5  16.7  17.8 999.0 99.0 99.00
2011 09 29 04 50 999 99.0 99.0  1.70 11.43  7.24 999 1018.4  16.7  17.7 999.0 99.0 99.00
2011 09 29 05 50 999 99.0 99.0  1.82 10.81  7.36 999 1017.4  16.7  17.7 999.0 99.0 99.00
2011 09 29 06 50 999 99.0 99.0  1.76 10.81  7.01 999 1016.7  16.6  17.7 999.0 99.0 99.00
2011 09 29 07 50 999 99.0 99.0  1.74 10.00  6.83 999 1016.2  16.6  17.7 999.0 99.0 99.00
2011 09 29 08 50 999 99.0 99.0  1.70  9.09  6.54 999 1015.4  16.6  17.8 999.0 99.0 99.00
2011 09 29 09 50 999 99.0 99.0  1.62 11.43  6.35 999 1014.6  16.5  17.8 999.0 99.0 99.00
2011 09 29 10 50 999 99.0 99.0  1.58 11.43  6.09 999 1013.5  16.5  17.8 999.0 99.0 99.00
2011 09 29 11 50 999 99.0 99.0  1.42 11.43  5.79 999 1012.7  16.5  17.8 999.0 99.0 99.00
2011 09 29 12 50 999 99.0 99.0  1.48 12.90  5.98 999 1012.2  16.6  17.8 999.0 99.0 99.00
2011 09 29 13 50 999 99.0 99.0  1.42 13.79  5.42 999 1012.0  16.7  17.8 999.0 99.0 99.00
2011 09 29 14 50 999 99.0 99.0  1.41 12.90  5.31 999 1011.7  16.9  17.9 999.0 99.0 99.00
2011 09 29 15 50 999 99.0 99.0  1.30 12.12  5.36 999 1011.2  17.0  18.0 999.0 99.0 99.00
2011 09 29 16 50 999 99.0 99.0  1.38 12.90  5.49 999 1011.0  17.1  17.9 999.0 99.0 99.00
2011 09 29 17 50 999 99.0 99.0  1.38 11.43  5.35 999 1011.0  17.2  17.9 999.0 99.0 99.00
2011 09 29 18 50 999 99.0 99.0  1.41 11.43  5.49 999 1010.9  17.4  17.8 999.0 99.0 99.00
2011 09 29 19 50 999 99.0 99.0  1.56  5.56  5.19 999 1010.6  17.6  17.7 999.0 99.0 99.00
2011 09 29 20 50 999 99.0 99.0  1.44 10.81  5.17 999 1010.3  17.8  17.8 999.0 99.0 99.00
2011 09 29 21 50 999 99.0 99.0  1.68 10.81  5.47 999 1010.2  18.0  17.8 999.0 99.0 99.00
2011 09 29 22 50 999 99.0 99.0  1.57 10.81  5.64 999 1010.4  17.9  17.8 999.0 99.0 99.00
2011 09 29 23 50 999 99.0 99.0  1.70 10.81  5.70 999 1010.7  15.3  17.7 999.0 99.0 99.00
2011 09 30 00 50 999 99.0 99.0  1.59 12.90  5.17 999 1011.0  14.4  17.7 999.0 99.0 99.00
2011 09 30 01 50 999 99.0 99.0  2.34  5.26  5.52 999 1011.4  14.2  17.7 999.0 99.0 99.00
2011 09 30 02 50 999 99.0 99.0  3.23  7.14  6.19 999 1012.2  14.0  17.6 999.0 99.0 99.00
2011 09 30 03 50 999 99.0 99.0  2.88  7.14  6.16 999 1012.9  14.4  17.6 999.0 99.0 99.00
2011 09 30 04 50 999 99.0 99.0  2.74  6.67  6.02 999 1013.6  15.2  17.6 999.0 99.0 99.00
