YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 08 24 20 00 357  8.3  9.8  1.46  9.09  4.62 999 1024.8  16.8  17.8 999.0 99.0 99.00
2006 08 24 21 00   0  7.4  8.7  1.46  5.88  4.60 999 1024.5  17.1  17.8 999.0 99.0 99.00
2006 08 24 22 00   5  7.5  8.7  1.45  5.26  4.59 999 1024.4  17.2  17.8 999.0 99.0 99.00
2006 08 24 23 00 357  7.2  8.2  1.43  5.26  4.61 999 1024.1  17.2  17.8 999.0 99.0 99.00
2006 08 25 00 00   5  7.6  9.0  1.41  5.56  4.50 999 1023.8  17.0  17.8 999.0 99.0 99.00
2006 08 25 01 00 357  7.5  9.7  1.47  5.26  4.70 999 1023.4  17.1  17.8 999.0 99.0 99.00
2006 08 25 02 00   6  7.6  8.7  1.53  5.26  4.59 999 1023.0  16.8  17.8 999.0 99.0 99.00
2006 08 25 03 00   4  8.8 10.4  1.50  5.00  4.41 999 1022.7  16.9  17.8 999.0 99.0 99.00
2006 08 25 04 00   0  8.1  9.5  1.48  5.56  4.62 999 1022.9  17.1  17.8 999.0 99.0 99.00
2006 08 25 05 00 358  8.3  9.9  1.51  5.56  4.37 999 1023.1  17.1  17.8 999.0 99.0 99.00
2006 08 25 06 00 358  9.2 10.7  1.59  5.56  4.44 999 1023.1  17.2  17.8 999.0 99.0 99.00
2006 08 25 07 00   1  7.5  9.3  1.53  5.88  4.38 999 1023.0  17.2  17.8 999.0 99.0 99.00
2006 08 25 08 00   5  8.4 10.8  1.59  5.88  4.37 999 1022.8  17.0  17.8 999.0 99.0 99.00
2006 08 25 09 00  10  8.1  9.7  1.54  5.56  4.42 999 1022.7  16.6  17.8 999.0 99.0 99.00
2006 08 25 10 00 355  8.5 10.6  1.59  5.56  4.45 999 1022.4  17.0  17.8 999.0 99.0 99.00
2006 08 25 11 00 350  9.1 10.6  1.50  5.56  4.36 999 1022.2  17.3  17.8 999.0 99.0 99.00
2006 08 25 12 00 345  8.4 10.3  1.71  5.56  4.49 999 1022.1  17.1  17.8 999.0 99.0 99.00
2006 08 25 13 00 352  9.7 11.8  1.67  5.56  4.55 999 1021.9  17.0  17.8 999.0 99.0 99.00
2006 08 25 14 00 353  9.6 11.4  1.83  5.56  4.59 999 1022.2  16.6  17.8 999.0 99.0 99.00
2006 08 25 15 00 356  9.9 13.2  1.84  5.56  4.66 999 1022.4  17.2  17.8 999.0 99.0 99.00
2006 08 25 16 00 354 11.2 13.8  1.83  6.25  4.72 999 1022.7  16.8  17.7 999.0 99.0 99.00
2006 08 25 17 00   3  9.2 10.7  2.08  5.88  4.98 999 1022.6  16.7  17.8 999.0 99.0 99.00
2006 08 25 18 00   6  9.3 11.1  2.04  6.25  4.86 999 1022.5  17.3  17.8 999.0 99.0 99.00
2006 08 25 19 00   4 10.2 12.0  2.11  6.25  4.92 999 1022.5  17.4  17.8 999.0 99.0 99.00
2006 08 25 20 00   9  8.4 10.5  2.18  6.25  4.92 999 1022.3  17.2  17.8 999.0 99.0 99.00
2006 08 25 21 00   3  9.3 11.3  2.19  6.67  5.04 999 1022.1  17.1  17.8 999.0 99.0 99.00
2006 08 25 22 00   3  9.4 12.0  2.09  6.67  4.79 999 1021.9  17.3  17.8 999.0 99.0 99.00
2006 08 25 23 00   2  8.7 10.5  2.05  6.67  4.90 999 1021.5  17.1  17.8 999.0 99.0 99.00
2006 08 26 00 00 359  9.5 11.2  2.01  6.67  4.75 999 1021.0  17.0  17.8 999.0 99.0 99.00
2006 08 26 01 00 354 10.1 13.1  2.10  7.14  4.90 999 1020.9  16.6  17.8 999.0 99.0 99.00
2006 08 26 02 00 355  9.8 11.6  2.05  6.67  4.84 999 1020.8  16.6  17.8 999.0 99.0 99.00
2006 08 26 03 00 358 10.6 12.7  2.17  7.14  4.94 999 1020.4  17.0  17.8 999.0 99.0 99.00
2006 08 26 04 00 356 10.6 13.5  2.27  6.67  5.03 999 1020.5  16.9  17.8 999.0 99.0 99.00
2006 08 26 05 00   0 10.2 12.3  2.06  7.14  4.89 999 1020.7  16.4  17.8 999.0 99.0 99.00
2006 08 26 06 00   5 10.2 12.6  2.26  6.67  5.07 999 1020.6  16.7  17.8 999.0 99.0 99.00
2006 08 26 07 00   7 10.4 12.7  2.16  6.67  4.94 999 1020.6  16.5  17.8 999.0 99.0 99.00
2006 08 26 08 00   6  9.9 12.0  2.20  6.67  5.20 999 1020.3  16.6  17.8 999.0 99.0 99.00
2006 08 26 09 00   9 10.1 12.0  2.30  6.25  4.99 999 1020.2  16.9  17.7 999.0 99.0 99.00
2006 08 26 10 00   5 10.3 13.5  2.35  5.88  5.22 999 1020.0  16.4  17.7 999.0 99.0 99.00
2006 08 26 11 00  14 10.6 12.9  2.45  7.14  5.21 999 1019.7  16.8  17.7 999.0 99.0 99.00
2006 08 26 12 00   6 10.5 12.9  2.48  7.69  5.28 999 1019.7  16.8  17.7 999.0 99.0 99.00
2006 08 26 13 00  12 10.9 12.9  2.41  7.69  5.24 999 1019.8  16.7  17.7 999.0 99.0 99.00
2006 08 26 14 00  16 11.1 13.5  2.33  7.14  5.20 999 1020.0  16.9  17.7 999.0 99.0 99.00
2006 08 26 15 00  16 10.7 13.5  2.42  6.67  5.25 999 1020.3  17.0  17.7 999.0 99.0 99.00
2006 08 26 16 00   7  9.9 11.6  2.63  7.69  5.42 999 1020.5  17.1  17.7 999.0 99.0 99.00
2006 08 26 17 00  11 10.4 12.8  2.58  7.69  5.49 999 1020.5  17.2  17.7 999.0 99.0 99.00
2006 08 26 18 00  14  9.4 11.4  2.55  7.69  5.40 999 1020.6  17.2  17.7 999.0 99.0 99.00
2006 08 26 19 00  17  9.5 11.6  2.48  7.69  5.49 999 1020.8  17.2  17.7 999.0 99.0 99.00
2006 08 26 20 00  21  9.5 11.4  2.33  7.69  5.31 999 1020.6  17.2  17.7 999.0 99.0 99.00
2006 08 26 21 00  15  9.4 11.1  2.49  7.69  5.35 999 1020.4  16.9  17.7 999.0 99.0 99.00
2006 08 26 22 00  12  9.1 11.2  2.38  7.69  5.30 999 1020.4  17.2  17.7 999.0 99.0 99.00
2006 08 26 23 00  16  9.1 10.7  2.28  7.69  5.26 999 1020.1  17.4  17.7 999.0 99.0 99.00
2006 08 27 00 00   9  9.3 11.1  2.20  7.14  5.13 999 1019.7  17.3  17.7 999.0 99.0 99.00
2006 08 27 01 00  16  9.4 11.0  2.18  7.14  5.19 999 1019.6  17.5  17.7 999.0 99.0 99.00
2006 08 27 02 00   7 10.0 12.0  2.39  7.69  5.63 999 1019.6  17.4  17.7 999.0 99.0 99.00
2006 08 27 03 00  14  9.0 11.3  2.20  7.14  5.20 999 1019.6  17.2  17.7 999.0 99.0 99.00
2006 08 27 04 00  15  9.7 11.8  2.27  7.69  5.51 999 1019.7  16.6  17.7 999.0 99.0 99.00
2006 08 27 05 00  17  8.9 10.6  2.14  7.14  5.17 999 1020.1  16.6  17.7 999.0 99.0 99.00
2006 08 27 06 00  19  8.8 10.1  2.09  7.69  5.22 999 1020.2  17.0  17.7 999.0 99.0 99.00
2006 08 27 07 00   9  8.9 11.5  2.23  7.69  5.38 999 1020.2  16.9  17.7 999.0 99.0 99.00
2006 08 27 08 00  19  8.6  9.9  2.14  7.69  5.38 999 1020.4  16.5  17.7 999.0 99.0 99.00
2006 08 27 09 00  19  7.8  9.3  2.37  7.69  5.63 999 1020.3  16.6  17.7 999.0 99.0 99.00
2006 08 27 10 00  22  8.5 10.3  2.20  7.69  5.41 999 1020.0  16.4  17.7 999.0 99.0 99.00
2006 08 27 11 00  10  7.5  9.4  2.13  7.14  5.25 999 1019.8  16.3  17.7 999.0 99.0 99.00
2006 08 27 12 00  12  7.5  9.8  2.07  7.14  5.25 999 1019.7  16.2  17.7 999.0 99.0 99.00
2006 08 27 13 00  25  7.7 10.2  2.12  6.67  5.42 999 1019.8  16.2  17.7 999.0 99.0 99.00
2006 08 27 14 00  26  7.5  9.3  2.13  7.69  5.51 999 1019.8  16.2  17.7 999.0 99.0 99.00
2006 08 27 15 00  16  8.0  9.7  2.08 11.43  5.84 999 1020.2  16.2  17.7 999.0 99.0 99.00
2006 08 27 16 00   8  7.4  8.8  2.03 11.43  5.64 999 1020.3  16.2  17.7 999.0 99.0 99.00
2006 08 27 17 00  10  6.9  9.3  1.94 10.81  5.65 999 1020.3  16.3  17.7 999.0 99.0 99.00
2006 08 27 18 00  21  6.7  8.5  1.94  7.69  5.60 999 1020.5  16.4  17.7 999.0 99.0 99.00
2006 08 27 19 00   2  6.7  8.5  2.08 10.81  5.99 999 1020.7  16.4  17.7 999.0 99.0 99.00
2006 08 27 20 00  10  7.0  8.6  2.06 10.81  5.99 999 1020.5  16.6  17.7 999.0 99.0 99.00
2006 08 27 21 00   5  6.9  8.4  2.08  7.14  5.85 999 1020.2  16.7  17.7 999.0 99.0 99.00
2006 08 27 22 00  12  7.3  8.8  1.99 11.43  5.78 999 1020.0  16.8  17.7 999.0 99.0 99.00
2006 08 27 23 00   5  7.3  9.1  1.91  7.14  5.34 999 1019.4  16.9  17.7 999.0 99.0 99.00
2006 08 28 00 00   5  7.2  8.9  2.04 10.00  5.68 999 1019.1  16.7  17.7 999.0 99.0 99.00
2006 08 28 01 00  13  6.4  8.1  1.81 10.81  5.17 999 1018.9  16.7  17.7 999.0 99.0 99.00
2006 08 28 02 00  13  6.9  8.4  1.81 10.81  5.63 999 1018.8  16.5  17.7 999.0 99.0 99.00
2006 08 28 03 00   8  6.8  8.4  1.80 10.81  5.49 999 1018.4  16.6  17.7 999.0 99.0 99.00
2006 08 28 04 00   8  7.0  8.5  1.78 10.81  5.49 999 1018.5  16.6  17.7 999.0 99.0 99.00
2006 08 28 05 00  11  6.7  8.4  1.77 10.81  5.39 999 1019.0  16.5  17.7 999.0 99.0 99.00
2006 08 28 06 00 354  6.5  8.3  1.58 10.81  5.20 999 1019.2  16.7  17.7 999.0 99.0 99.00
2006 08 28 07 00 345  6.1  8.3  1.56  6.25  5.13 999 1019.4  16.6  17.7 999.0 99.0 99.00
2006 08 28 08 00 351  6.1  7.7  1.72 10.81  5.45 999 1019.1  16.7  17.7 999.0 99.0 99.00
2006 08 28 09 00 358  6.5  8.4  1.55 10.00  5.22 999 1019.1  16.8  17.7 999.0 99.0 99.00
2006 08 28 10 00 356  6.5  8.6  1.72 10.00  5.59 999 1018.6  16.2  17.7 999.0 99.0 99.00
2006 08 28 11 00 350  5.9  8.0  1.59  5.88  5.18 999 1018.4  15.8  17.7 999.0 99.0 99.00
2006 08 28 12 00 346  6.3  7.4  1.52 10.00  5.26 999 1018.3  16.0  17.7 999.0 99.0 99.00
2006 08 28 13 00 346  7.4  9.5  1.63 10.00  5.34 999 1018.4  16.2  17.7 999.0 99.0 99.00
2006 08 28 14 00 351  7.3  9.7  1.63  9.09  5.33 999 1018.3  16.4  17.7 999.0 99.0 99.00
2006 08 28 15 00 346  7.1  9.6  1.62  9.09  5.28 999 1018.5  16.3  17.7 999.0 99.0 99.00
2006 08 28 16 00 349  7.2  8.7  1.63  9.09  5.27 999 1018.9  16.5  17.7 999.0 99.0 99.00
2006 08 28 17 00 352  5.4  6.3  1.57  9.09  5.07 999 1019.0  16.4  17.7 999.0 99.0 99.00
2006 08 28 18 00   0  5.5  6.5  1.51 10.00  5.05 999 1019.3  16.5  17.7 999.0 99.0 99.00
2006 08 28 19 00 356  5.7  7.2  1.40  9.09  4.95 999 1019.5  17.2  17.7 999.0 99.0 99.00
2006 08 28 20 00 344  6.5  8.8  1.39  5.88  4.68 999 1019.4  16.3  17.8 999.0 99.0 99.00
2006 08 28 21 00 341  6.8  8.6  1.42  5.00  4.76 999 1019.2  16.9  17.8 999.0 99.0 99.00
2006 08 28 22 00 330  6.9  7.8  1.50  5.88  4.60 999 1019.6  17.2  17.8 999.0 99.0 99.00
2006 08 28 23 00 348  7.3  8.7  1.52  5.88  4.63 999 1019.5  17.6  17.8 999.0 99.0 99.00
2006 08 29 00 00 334  6.1  7.7  1.44  5.56  4.52 999 1019.4  17.8  17.8 999.0 99.0 99.00
2006 08 29 01 00 328  6.8  8.2  1.36  5.88  4.52 999 1019.5  17.8  17.8 999.0 99.0 99.00
2006 08 29 02 00 319  6.3  7.4  1.36  8.33  4.84 999 1019.3  17.7  17.8 999.0 99.0 99.00
2006 08 29 03 00 323  6.0  7.3  1.39 13.79  5.00 999 1019.2  17.5  17.8 999.0 99.0 99.00
2006 08 29 04 00 321  6.7  7.9  1.25  9.09  4.80 999 1019.5  17.5  17.8 999.0 99.0 99.00
2006 08 29 05 00 317  5.8  6.9  1.35 13.79  4.81 999 1019.8  17.4  17.8 999.0 99.0 99.00
2006 08 29 06 00 302  5.1  5.9  1.20  8.33  4.66 999 1019.7  17.5  17.8 999.0 99.0 99.00
2006 08 29 07 00 303  6.4  7.4  1.22  5.56  4.72 999 1019.7  17.5  17.8 999.0 99.0 99.00
2006 08 29 08 00 344  7.3  9.4  1.25  8.33  4.64 999 1019.7  16.9  17.7 999.0 99.0 99.00
2006 08 29 09 00 357  9.3 11.3  1.36 13.79  4.42 999 1019.8  16.5  17.7 999.0 99.0 99.00
2006 08 29 10 00 351  8.7 10.3  1.40  4.76  4.32 999 1019.9  16.8  17.7 999.0 99.0 99.00
2006 08 29 11 00 348  8.3  9.6  1.61  4.76  4.42 999 1020.2  16.3  17.7 999.0 99.0 99.00
2006 08 29 12 00 353  7.9  9.6  1.63  5.56  4.40 999 1020.3  16.7  17.7 999.0 99.0 99.00
2006 08 29 13 00 347  8.8 10.9  1.62  5.26  4.57 999 1020.3  16.9  17.7 999.0 99.0 99.00
2006 08 29 14 00 342  8.9 10.4  1.65  5.56  4.71 999 1020.7  16.9  17.7 999.0 99.0 99.00
2006 08 29 15 00 348  7.6  9.1  1.68  5.56  4.62 999 1021.2  16.8  17.7 999.0 99.0 99.00
2006 08 29 16 00 330  6.9  8.7  1.63  5.56  4.70 999 1021.4  16.8  17.7 999.0 99.0 99.00
2006 08 29 17 00 335  7.4  9.2  1.72  6.67  4.81 999 1021.5  17.1  17.7 999.0 99.0 99.00
2006 08 29 18 00 333  7.8  9.1  1.64  5.88  4.72 999 1021.9  17.2  17.7 999.0 99.0 99.00
2006 08 29 19 00 319  8.1  9.4  1.71  6.25  4.81 999 1022.4  16.9  17.7 999.0 99.0 99.00
2006 08 29 20 00 319  7.2  8.5  1.60  6.25  4.67 999 1022.4  16.9  17.7 999.0 99.0 99.00
2006 08 29 21 00 322  7.1  8.2  1.43  6.25  4.61 999 1022.4  16.8  17.8 999.0 99.0 99.00
2006 08 29 22 00 325  7.5  9.5  1.41  6.25  4.60 999 1022.4  17.1  17.8 999.0 99.0 99.00
2006 08 29 23 00 324  7.4  9.0  1.53  5.88  4.75 999 1022.3  17.1  17.8 999.0 99.0 99.00
2006 08 30 00 00 325  7.9  9.7  1.46  5.88  4.64 999 1022.2  17.0  17.8 999.0 99.0 99.00
2006 08 30 01 00 324  7.8  9.6  1.61  6.67  4.82 999 1022.5  17.1  17.8 999.0 99.0 99.00
2006 08 30 02 00 324  8.6 10.4  1.82  6.25  4.96 999 1022.3  17.0  17.8 999.0 99.0 99.00
2006 08 30 03 00 321  8.0 10.1  1.95  6.25  5.04 999 1022.2  16.8  17.8 999.0 99.0 99.00
2006 08 30 04 00 320  8.1  9.6  1.89  6.67  4.87 999 1022.4  16.6  17.7 999.0 99.0 99.00
2006 08 30 05 00 322  7.6  9.4  1.87  6.25  4.96 999 1022.7  16.7  17.7 999.0 99.0 99.00
2006 08 30 06 00 321  8.1  9.6  1.68  7.69  4.77 999 1022.9  16.7  17.7 999.0 99.0 99.00
2006 08 30 07 00 320  8.1  9.8  1.65  5.56  4.75 999 1022.8  16.7  17.7 999.0 99.0 99.00
2006 08 30 08 00 321  8.1  9.5  1.54  8.33  4.74 999 1022.8  16.8  17.7 999.0 99.0 99.00
2006 08 30 09 00 321  7.9  9.2  1.68  6.25  4.99 999 1022.7  16.6  17.7 999.0 99.0 99.00
2006 08 30 10 00 325  8.1  9.4  1.67  5.56  4.92 999 1022.5  16.6  17.7 999.0 99.0 99.00
2006 08 30 11 00 326  7.5  8.6  1.66  6.67  4.95 999 1022.7  16.7  17.7 999.0 99.0 99.00
2006 08 30 13 00 330  7.5  8.7  1.86  8.33  5.21 999 1022.8  16.7  17.7 999.0 99.0 99.00
2006 08 30 14 00 332  8.2  9.7  1.96  8.33  5.34 999 1023.0  16.7  17.7 999.0 99.0 99.00
2006 08 30 15 00 334  7.5  8.8  1.87  8.33  5.28 999 1023.7  16.7  17.7 999.0 99.0 99.00
2006 08 30 16 00 333  6.4  7.7  2.05  8.33  5.47 999 1024.2  16.8  17.7 999.0 99.0 99.00
2006 08 30 17 00 334  6.8  8.2  2.02  8.33  5.54 999 1024.6  16.8  17.7 999.0 99.0 99.00
2006 08 30 18 00 344  9.3 11.3  2.01  8.33  5.46 999 1025.3  16.3  17.7 999.0 99.0 99.00
2006 08 30 19 00 353  5.8  7.9  1.97  8.33  5.36 999 1025.4  17.1  17.7 999.0 99.0 99.00
2006 08 30 20 00 342  6.3  7.4  1.85  9.09  5.44 999 1025.4  17.0  17.7 999.0 99.0 99.00
2006 08 30 21 00 347  6.5  8.8  1.82  9.09  5.48 999 1025.2  17.3  17.8 999.0 99.0 99.00
2006 08 30 22 00 341  6.3  7.3  1.83  8.33  5.39 999 1025.3  17.2  17.8 999.0 99.0 99.00
2006 08 30 23 00 355  6.3  7.4  1.75  8.33  5.48 999 1025.2  17.3  17.8 999.0 99.0 99.00
2006 08 31 00 00 359  6.3  7.5  1.75  9.09  5.47 999 1024.9  17.2  17.8 999.0 99.0 99.00
2006 08 31 01 00 352  6.5  8.2  1.74  9.09  5.54 999 1024.7  17.3  17.8 999.0 99.0 99.00
2006 08 31 02 00   0  6.8  7.8  1.83  9.09  5.63 999 1024.7  17.3  17.8 999.0 99.0 99.00
2006 08 31 03 00 359  6.6  8.4  1.72  8.33  5.62 999 1024.7  17.0  17.8 999.0 99.0 99.00
2006 08 31 04 00   1  7.2  8.7  1.73  8.33  5.69 999 1024.7  16.9  17.8 999.0 99.0 99.00
2006 08 31 05 00   1  7.4  8.6  1.59  7.69  5.28 999 1024.9  16.9  17.8 999.0 99.0 99.00
2006 08 31 06 00   8  6.6  8.2  1.60  8.33  5.19 999 1024.9  16.9  17.8 999.0 99.0 99.00
2006 08 31 07 00  12  6.8  8.0  1.62  9.09  5.17 999 1025.0  16.9  17.8 999.0 99.0 99.00
2006 08 31 08 00  10  6.8  7.8  1.62  7.69  5.03 999 1025.0  16.8  17.7 999.0 99.0 99.00
2006 08 31 09 00   9  6.4  8.0  1.61  8.33  5.17 999 1024.7  16.8  17.7 999.0 99.0 99.00
2006 08 31 10 00  13  7.2  8.7  1.60  8.33  5.01 999 1024.3  16.7  17.7 999.0 99.0 99.00
2006 08 31 11 00  10  7.8  8.8  1.73  8.33  5.15 999 1024.3  16.7  17.7 999.0 99.0 99.00
2006 08 31 12 00  12  7.5  8.6  1.63  7.69  4.83 999 1024.2  16.6  17.7 999.0 99.0 99.00
2006 08 31 13 00   8  7.8  9.1  1.76  7.69  4.95 999 1024.1  16.6  17.7 999.0 99.0 99.00
2006 08 31 14 00   6  7.8  9.0  1.71  8.33  4.80 999 1024.1  16.7  17.7 999.0 99.0 99.00
2006 08 31 15 00 358  8.6 10.5  1.69  7.69  4.86 999 1024.6  16.8  17.7 999.0 99.0 99.00
2006 08 31 16 00  13  7.7  9.6  1.68  7.69  4.69 999 1024.8  16.8  17.7 999.0 99.0 99.00
2006 08 31 17 00  13  7.6  9.4  1.70  8.33  4.69 999 1024.7  17.0  17.7 999.0 99.0 99.00
2006 08 31 18 00  13  8.3  9.6  1.72  8.33  4.81 999 1025.1  17.0  17.7 999.0 99.0 99.00
2006 08 31 19 00  14  8.7 10.1  1.63  8.33  4.69 999 1025.2  17.1  17.7 999.0 99.0 99.00
2006 08 31 20 00  10  7.6  9.8  1.57  4.55  4.51 999 1024.9  17.0  17.8 999.0 99.0 99.00
2006 08 31 21 00   8  7.0  8.4  1.50  5.56  4.61 999 1024.5  16.9  17.8 999.0 99.0 99.00
2006 08 31 22 00   4  7.8  9.0  1.51  7.69  4.67 999 1024.1  17.1  17.8 999.0 99.0 99.00
2006 08 31 23 00   3  7.4  8.7  1.66  7.69  4.86 999 1023.8  17.2  17.8 999.0 99.0 99.00
2006 09 01 00 00  11  7.8  9.4  1.57  5.56  4.66 999 1023.1  17.2  17.8 999.0 99.0 99.00
2006 09 01 01 00   3  7.8  9.1  1.60  5.56  4.70 999 1022.8  17.1  17.8 999.0 99.0 99.00
2006 09 01 02 00   4  8.5  9.8  1.68  5.56  4.90 999 1022.6  17.2  17.8 999.0 99.0 99.00
2006 09 01 03 00   2  8.8 10.1  1.67  5.88  4.83 999 1022.4  17.0  17.8 999.0 99.0 99.00
2006 09 01 04 00   3  9.0 10.4  1.70  7.69  4.81 999 1022.4  17.0  17.8 999.0 99.0 99.00
2006 09 01 05 00   7  8.5 10.2  1.90  7.69  4.81 999 1022.7  17.0  17.8 999.0 99.0 99.00
2006 09 01 06 00   3  9.0 10.9  1.92  7.14  4.79 999 1022.5  17.1  17.7 999.0 99.0 99.00
2006 09 01 07 00   7  9.9 11.4  1.86  7.14  4.75 999 1022.1  16.9  17.7 999.0 99.0 99.00
2006 09 01 08 00  13  8.4 10.5  2.04  6.67  5.00 999 1022.0  16.9  17.7 999.0 99.0 99.00
2006 09 01 09 00   4  8.8 10.4  2.12  6.67  5.01 999 1021.8  16.9  17.7 999.0 99.0 99.00
2006 09 01 10 00   3  8.9 10.5  2.07  7.14  5.02 999 1021.1  17.0  17.7 999.0 99.0 99.00
2006 09 01 11 00   5  9.6 11.1  1.99  6.67  4.87 999 1020.7  16.9  17.7 999.0 99.0 99.00
2006 09 01 12 00 355  9.8 11.9  2.07  6.25  5.02 999 1020.0  16.9  17.7 999.0 99.0 99.00
2006 09 01 13 00   4  8.5 10.3  2.16  7.14  5.19 999 1019.9  16.9  17.7 999.0 99.0 99.00
2006 09 01 14 00   1  8.6 10.7  2.14  7.69  5.15 999 1019.8  16.9  17.7 999.0 99.0 99.00
2006 09 01 15 00   0  8.7 10.2  2.23  7.14  5.23 999 1019.7  16.9  17.7 999.0 99.0 99.00
2006 09 01 16 00 350  8.3 10.1  2.10  7.14  5.23 999 1019.5  17.0  17.7 999.0 99.0 99.00
2006 09 01 17 00 350  8.7 10.4  2.05  7.69  5.16 999 1019.4  17.2  17.7 999.0 99.0 99.00
2006 09 01 18 00 349  8.9 10.3  2.06  5.88  5.07 999 1019.3  17.3  17.7 999.0 99.0 99.00
2006 09 01 19 00 352  9.0 10.1  2.07  7.14  5.16 999 1019.4  17.3  17.7 999.0 99.0 99.00
2006 09 01 20 00 354  9.4 11.2  2.23  7.69  5.23 999 1019.3  17.3  17.8 999.0 99.0 99.00
2006 09 01 21 00 351  8.4 10.2  2.19  7.69  5.09 999 1019.3  17.4  17.8 999.0 99.0 99.00
2006 09 01 22 00 346  8.8 10.4  2.26  7.14  5.18 999 1018.9  17.4  17.8 999.0 99.0 99.00
2006 09 01 23 00 344  9.2 11.1  2.12  7.14  4.97 999 1018.6  17.4  17.8 999.0 99.0 99.00
2006 09 02 00 00 349  9.2 10.9  2.22  7.69  5.09 999 1018.1  17.5  17.8 999.0 99.0 99.00
2006 09 02 01 00 352  8.9 10.3  2.02  7.69  4.98 999 1017.8  17.5  17.8 999.0 99.0 99.00
2006 09 02 02 00 350  8.9 10.6  2.14  7.14  5.12 999 1017.5  17.4  17.8 999.0 99.0 99.00
2006 09 02 03 00 353  8.1  9.7  2.04  7.69  5.06 999 1017.7  17.2  17.8 999.0 99.0 99.00
2006 09 02 04 00 349  8.4  9.7  1.99  7.14  5.12 999 1017.8  17.1  17.8 999.0 99.0 99.00
2006 09 02 05 00 350  8.9 10.4  2.12  7.69  5.07 999 1018.1  17.1  17.7 999.0 99.0 99.00
2006 09 02 06 00 340  8.5  9.7  2.04  7.69  5.21 999 1018.1  17.1  17.7 999.0 99.0 99.00
2006 09 02 07 00 341  8.8 10.1  2.04  7.14  5.24 999 1018.0  17.1  17.7 999.0 99.0 99.00
2006 09 02 08 00 342  8.6 11.0  2.02  6.67  5.14 999 1018.0  17.0  17.7 999.0 99.0 99.00
2006 09 02 09 00 333  8.4 10.1  1.97  7.14  5.09 999 1017.9  16.9  17.7 999.0 99.0 99.00
2006 09 02 10 00 337  7.7  8.8  1.75  6.67  4.96 999 1017.4  17.0  17.7 999.0 99.0 99.00
2006 09 02 11 00 343  7.8  9.9  1.92  7.14  5.10 999 1017.5  16.9  17.7 999.0 99.0 99.00
2006 09 02 12 00 340  7.4  9.0  1.67  7.69  4.93 999 1017.3  16.9  17.7 999.0 99.0 99.00
2006 09 02 13 00 348  7.4  9.0  1.73  7.14  5.09 999 1017.1  16.7  17.7 999.0 99.0 99.00
2006 09 02 14 00 352  7.0  9.0  1.70  7.14  4.97 999 1017.0  16.7  17.7 999.0 99.0 99.00
2006 09 02 15 00 344  8.0  9.9  1.56  7.14  4.85 999 1017.4  16.7  17.7 999.0 99.0 99.00
2006 09 02 16 00 331  7.3  8.7  1.71  6.67  5.05 999 1017.5  16.8  17.7 999.0 99.0 99.00
2006 09 02 17 00 339  7.1  9.1  1.49  6.25  4.75 999 1017.6  16.8  17.7 999.0 99.0 99.00
2006 09 02 18 00 343  8.3 10.4  1.65 10.00  5.04 999 1017.9  17.0  17.7 999.0 99.0 99.00
2006 09 02 19 00 343  6.1  6.9  1.58  6.25  5.05 999 1018.1  17.1  17.7 999.0 99.0 99.00
2006 09 02 20 00 341  6.2  7.5  1.45  6.25  4.85 999 1018.1  17.3  17.8 999.0 99.0 99.00
2006 09 02 21 00 340  6.6  8.1  1.37  6.25  4.70 999 1018.0  17.2  17.8 999.0 99.0 99.00
2006 09 02 22 00 349  6.1  7.7  1.32  6.67  4.66 999 1018.0  17.3  17.9 999.0 99.0 99.00
2006 09 02 23 00 334  5.9  7.0  1.40  9.09  5.16 999 1017.7  17.4  17.9 999.0 99.0 99.00
2006 09 03 00 00 337  5.2  6.3  1.40  6.25  5.14 999 1017.1  17.5  17.9 999.0 99.0 99.00
2006 09 03 01 00 324  5.5  6.6  1.59 10.00  5.53 999 1017.0  17.3  17.9 999.0 99.0 99.00
2006 09 03 02 00 325  5.6  7.1  1.45  9.09  5.32 999 1017.0  17.4  17.9 999.0 99.0 99.00
2006 09 03 03 00 325  5.1  6.0  1.45 10.81  5.35 999 1017.1  17.5  17.9 999.0 99.0 99.00
2006 09 03 04 00 334  4.8  6.3  1.37 10.00  5.68 999 1017.3  17.3  17.8 999.0 99.0 99.00
2006 09 03 05 00 323  4.3  5.1  1.38  9.09  5.66 999 1017.7  17.1  17.8 999.0 99.0 99.00
2006 09 03 06 00 324  3.6  4.3  1.40 10.00  5.74 999 1017.6  17.2  17.8 999.0 99.0 99.00
2006 09 03 07 00 311  2.9  3.7  1.24  7.69  5.73 999 1017.5  17.0  17.8 999.0 99.0 99.00
2006 09 03 08 00 308  2.4  3.2  1.33 10.00  5.69 999 1017.4  17.1  17.8 999.0 99.0 99.00
2006 09 03 09 00 279  2.5  3.3  1.34 10.00  5.77 999 1017.2  17.0  17.8 999.0 99.0 99.00
2006 09 03 10 00 333  4.4  5.3  1.16 10.00  5.54 999 1016.6  17.0  17.8 999.0 99.0 99.00
2006 09 03 11 00 309  4.2  5.0  1.15 10.00  5.59 999 1016.3  17.4  17.8 999.0 99.0 99.00
2006 09 03 12 00 307  4.3  5.2  1.06  9.09  5.48 999 1015.9  17.7  17.8 999.0 99.0 99.00
